,Average User Rating,Number of Votes,Liked by
B00BRI4XR0,4.0,11,7
B005UMXXG6,4.2727272727272725,11,9
B004886C1G,4.333333333333333,15,13
B009WW7Z3W,4.6,5,4
B001W47SMG,4.333333333333333,6,5
B009YNR7JG,3.066666666666667,15,7
B000LJU5E6,4.055555555555555,18,13
B004EKJTKE,4.857142857142857,14,14
B00C119XMM,3.526315789473684,19,11
B00GJBCJ30,4.375,8,7
B000FTG6EA,3.8333333333333335,6,4
B0080AWCTY,4.673469387755102,49,46
B00A8MLX2Y,4.0,7,5
B00CAMCCLQ,4.392857142857143,28,24
B00K81BV86,4.923076923076923,13,13
B00B4O01TG,3.909090909090909,22,13
B001EMY4BY,2.375,8,1
B0058VZVO6,4.444444444444445,18,16
B009LY0LJQ,4.153846153846154,13,10
B00FC3V8QK,4.555555555555555,9,8
B00ASURRPS,3.2857142857142856,7,4
B004CLYIZQ,4.380952380952381,21,18
B0068PRBGM,4.0,6,4
B00F10W8TA,4.285714285714286,7,5
B00962OR5M,4.037037037037037,27,20
B006JHU2HY,4.375,8,7
B00AZFZMJO,4.7,10,9
B002BXPPDQ,3.625,8,4
B004CLYIZG,4.473684210526316,19,17
B002LVHSKQ,4.125,16,12
B009DDQZWM,3.875,8,6
B00894K248,4.04,25,17
B003PD6XU0,4.2,5,4
B0062V8PD0,4.333333333333333,12,10
B00G3RSM8G,4.636363636363637,11,11
B003BEFCLY,3.4,5,2
B00A2DS0QG,4.375,8,6
B008BR5W16,4.041666666666667,24,19
B00F5QIVJ6,4.076923076923077,26,19
B003Y73QX4,3.3181818181818183,22,13
B009VJ4QN8,4.142857142857143,7,5
B009TBTJCG,4.6923076923076925,26,24
B007JFAE14,4.413793103448276,29,26
B00AWIPITS,4.313868613138686,137,114
B008JI4WJ0,4.045454545454546,22,15
B007PY5HPM,3.3823529411764706,68,34
B006W03NVK,3.7142857142857144,7,5
B008OPWJUM,4.5,16,14
B00E3CID64,3.7777777777777777,9,7
B001R5CZP0,5.0,6,6
B009R0X28Q,4.222222222222222,9,7
B003XPF2P2,4.0,9,6
B004M6QJ2Q,3.3333333333333335,9,5
B0040Z1EHY,4.135593220338983,59,47
B000QDPUBK,3.5,16,8
B00DUURZTQ,4.583333333333333,12,12
B0062HIRT6,4.0,5,4
B002NGEFSC,3.5789473684210527,19,12
B00A9PTFJ8,4.142857142857143,7,5
B00J4TK4B8,4.8,5,5
B00DSI5AYW,4.117647058823529,17,12
B00DD6I64A,3.6551724137931036,29,18
B005OTZJ2Q,3.2,5,2
B00C77GN00,3.142857142857143,7,3
B006QYOYWO,4.6521739130434785,23,21
B006MUECVA,4.571428571428571,7,7
B0095QPZOQ,3.740740740740741,27,16
B005T0DMF6,4.388888888888889,18,15
B005HPQTHG,3.6,5,3
B00CI4VKB4,4.194444444444445,36,27
B00IJ0R6K0,4.555555555555555,9,8
B0098EO61S,4.7368421052631575,19,19
B005LGUCRE,3.6,5,2
B00K1X3Y68,3.7777777777777777,18,11
B00ABMCX3Y,4.2,5,3
B008CF9F9C,3.96,25,15
B009SY5ZFO,3.8333333333333335,6,5
B006VGYL0M,4.2,10,8
B0091R83O8,4.277777777777778,18,15
B007Q61NAC,3.9615384615384617,26,17
B00D6AY79Q,3.9166666666666665,12,9
B00COL0B16,4.238095238095238,21,17
B005SSBCDI,4.6,5,4
B007OZRGY2,3.6,5,3
B006GHCJPK,3.8,10,6
B00IYX9K24,4.888888888888889,9,9
B0041ST5L2,4.208955223880597,268,211
B004MMUHKA,4.2,15,11
B00IZ1XJ3Q,4.333333333333333,6,5
B009SF90JU,4.4,10,9
B00490Z2J6,3.823529411764706,68,45
B00BCX2F5M,3.5,12,8
B003UO9W8E,5.0,5,5
B00EZB3QKG,3.933333333333333,15,11
B005CL9D96,3.076923076923077,13,5
B00D64PN36,4.671052631578948,76,73
B00AYQR0P8,3.7142857142857144,7,4
B008OFCAQK,3.5,6,4
B00G5K3B46,4.363636363636363,66,56
B004GV13VY,4.0,8,6
B00A6X3ZVC,3.6842105263157894,19,12
B007VCRRNS,4.065789473684211,76,56
B006MQ837S,4.391304347826087,23,19
B00HQY35SM,4.7,20,19
B009HK8TQQ,4.277777777777778,18,16
B0086ZV2M6,4.0,5,4
B009POVT1Q,3.5789473684210527,19,12
B00CWPQQOU,3.8333333333333335,6,4
B00596RFYY,3.5,6,3
B003Z6QEV0,5.0,6,6
B008BUY4O4,4.625,8,7
B0054T2BBI,4.096774193548387,31,24
B00FK6G59O,4.7,20,19
B005NG23FG,3.7777777777777777,9,5
B00II0M68I,4.733333333333333,30,28
B00JEMESHG,5.0,8,8
B008B0WNA6,4.222222222222222,9,7
B0067RJ83K,4.578947368421052,19,16
B00DDTZN4S,4.181818181818182,11,8
B0044MNJGC,3.2857142857142856,7,3
B001W4BJCG,4.6,10,9
B009TBF7IG,4.105263157894737,19,15
B0049TBX7W,4.555555555555555,9,8
B00836Y6B2,5.0,5,5
B00HSV2FSY,3.6666666666666665,6,4
B00F5TC1QM,3.4615384615384617,13,7
B004ZH5VU8,4.285714285714286,7,6
B0046D99V8,3.4285714285714284,7,4
B00DIF64EK,4.041666666666667,24,18
B00A47VZGC,4.6,5,4
B008IT11B2,4.0,16,12
B00CMF8C10,4.230769230769231,13,10
B0014YJHNW,3.125,8,2
B007K3RNDW,4.666666666666667,6,6
B009ZNK5MQ,4.151515151515151,33,26
B008KGILBG,4.0,8,5
B00GBD5CWQ,4.166666666666667,6,5
B008HJGPVO,3.8461538461538463,26,17
B003TXZDNO,4.142857142857143,7,6
B00CQ0YTFO,4.761904761904762,21,20
B00460FQEA,4.6,10,9
B006GK5BMK,4.375,8,7
B007PTQI1Y,3.8,5,3
B004TSL5J4,3.6842105263157894,38,24
B0087OY9W6,4.166666666666667,6,4
B0037NMDIE,4.333333333333333,6,5
B00979II6S,4.609375,64,58
B0041ERDF6,2.142857142857143,7,2
B00C30XFLQ,4.4,5,4
B003U55ZX4,3.6666666666666665,6,3
B00CGAMBB8,4.3076923076923075,13,11
B005IQOFW0,3.8333333333333335,12,8
B0092LFR3I,3.7777777777777777,9,5
B00GOKGQ1M,4.5,10,9
B00ICZGZK4,4.6,5,5
B00CUDZJLK,4.205882352941177,34,26
B008B5EZ2U,4.2727272727272725,33,27
B007OBVFRU,3.6486486486486487,37,21
B002FU5R8I,2.7142857142857144,7,3
B004VBBZ5I,4.333333333333333,12,11
B007HUE8OU,4.428571428571429,7,6
B009C5Z0IG,5.0,16,16
B00BV1MVJ0,4.277777777777778,18,14
B005K7G9AI,3.6,5,3
B008QUIAYY,4.3,20,16
B009A5EIWC,3.559322033898305,118,66
B00IAYMYXY,5.0,14,14
B007MQTLS2,4.142857142857143,7,6
B0052YQV8O,4.4,5,4
B0089V202I,4.4,5,4
B005LFXBJ6,4.4,20,17
B009JYR0ZQ,2.8181818181818183,11,4
B005X1AOZ2,3.8,5,4
B00FS7BSAQ,3.0,5,2
B005LFXBJG,4.543859649122807,114,104
B004C04P9Q,4.625,8,8
B006B9GRM4,3.78125,32,21
B003ZZKL6U,4.533333333333333,45,40
B00BLYUM1G,4.0,23,18
B007V8CHT6,4.230769230769231,13,11
B008AJMBL4,3.8,5,3
B00FZLA0J0,4.2,15,11
B009D8FYU6,4.777777777777778,9,9
B002LARN9I,4.285714285714286,7,5
B007Y05GHQ,2.8,5,2
B00FAMF5SA,4.388888888888889,18,15
B003FMO4VG,3.5,6,3
B00I7Y6P2S,4.444444444444445,9,7
B005XA07UA,4.714285714285714,7,6
B00415AU46,4.2,5,3
B00B5Q82SA,3.875,8,6
B0040MC1LK,3.6,5,4
B00C4BDJ2O,4.714285714285714,7,7
B00INGFB2A,3.4,5,3
B007TKVHV0,4.083333333333333,24,17
B00DCIZJ5S,4.311224489795919,196,161
B0046V31LE,3.7777777777777777,9,7
B003ZA86CQ,3.4,5,3
B00GS61J8C,4.777777777777778,9,8
B008DJIGR4,4.310344827586207,261,218
B00JLCCTVG,4.857142857142857,7,7
B00D8ER2EC,4.857142857142857,7,7
B0060EK62W,4.375,16,13
B00C4QYUJ0,4.8,5,5
B004J68KCQ,3.7,10,5
B00AHHYNDG,4.5,8,7
B004NPOAY0,5.0,8,8
B009S4FMB6,4.2272727272727275,22,18
B0036BYD1C,3.4,5,3
B00HQ2GWKC,4.703703703703703,27,26
B00AG0D52O,3.803030303030303,66,39
B004HW6F74,3.6,5,3
B009ZWT0WI,4.285714285714286,7,6
B0053OEM0M,4.2727272727272725,11,9
B0043NWQC0,4.4,5,4
B00ISKVXIW,4.375,8,7
B00APK9NQW,4.4411764705882355,34,29
B008VGVTIC,3.8,5,3
B00553VXNU,4.0,6,4
B007STDALM,4.7272727272727275,11,11
B00CBAP4TO,4.0344827586206895,29,21
B00A44OEYU,3.658536585365854,41,24
B007JLACA6,4.153846153846154,13,10
B00BOHOFWW,4.071428571428571,14,10
B00CF3BKFE,3.6,5,2
B00KBSH5QI,4.8,5,5
B00IIWKQX8,4.642857142857143,14,13
B004VPDEVC,3.7333333333333334,60,37
B00IP1MQNK,4.75,12,12
B008L75Q8U,4.0588235294117645,17,13
B0051P4H58,3.3846153846153846,13,8
B008PHQJCI,3.3333333333333335,6,2
B004GBE6GS,4.25,16,13
B005SJJ0UO,4.833333333333333,6,6
B006TD6FTW,4.444444444444445,9,8
B00AFBPZVS,3.0,5,1
B00HZX8RTG,4.375,8,6
B00CZE3HY0,4.3,20,16
B008669H3G,4.0,5,4
B00AA2819U,4.6,5,5
B003TSMWR4,4.2,5,4
B004D4A4K0,4.0,24,18
B0099LATZ2,4.5,56,49
B003ZBJVEC,3.2,5,2
B007FH716W,4.578488372093023,344,312
B002R0DWYW,3.875,8,5
B0099KFQCY,3.8333333333333335,6,4
B000GUKT9Q,3.6666666666666665,9,6
B003DKL4KY,4.333333333333333,9,8
B009XFDV8G,4.714285714285714,7,7
B00BV96VDY,4.510869565217392,92,78
B00IZ1X21K,4.2,15,11
B008HBUC7A,4.25,8,7
B00A3AU9KI,4.5,6,5
B008CC3G22,4.0,7,5
B005W8NLG0,4.3125,16,13
B005JGYH8G,4.222222222222222,9,7
B00DMEJESU,3.7777777777777777,9,5
B0085TL05C,4.0,5,3
B006OAXFQG,4.4,5,4
B00D87H0EG,4.533333333333333,15,13
B003JTHMSM,2.0,5,1
B008ASXZDS,4.4,5,4
B0067I0A04,3.6666666666666665,6,3
B0093IHVJI,4.171673819742489,233,183
B005SUHPGE,3.861111111111111,36,25
B00CHQI57A,3.75,8,5
B005ONMFWO,3.6923076923076925,13,8
B0056LGT44,3.5,14,8
B001DETCUG,3.546875,64,41
B00D8QXBWM,4.5,6,5
B009BLSUS8,3.6153846153846154,13,8
B0007PLXS6,3.923076923076923,39,28
B002V157XQ,3.25,8,4
B005N6ZAT2,4.363636363636363,11,9
B00I13ETZU,2.9375,16,7
B0058OUI8W,4.777777777777778,9,8
B008B614IM,3.8125,16,10
B007KWH55O,4.025,40,30
B0042TY68C,3.5625,144,90
B0093IHX7I,4.44,50,41
B00CE5NJ2K,4.166666666666667,6,5
B00AAKM44K,4.636363636363637,11,11
B0085KAHEQ,4.6,10,9
B00GN57V5I,4.5,6,5
B0074R0Z3O,4.714285714285714,7,6
B00869D34W,5.0,5,5
B004SKBJR6,4.0625,16,10
B00CPX3EH6,2.8378378378378377,37,8
B0055V3QF0,5.0,5,5
B002898922,4.142857142857143,7,5
B009TCUPIC,4.719424460431655,139,134
B009APBZVY,3.4782608695652173,23,12
B008MQYXI4,3.3181818181818183,22,11
B006EVBX5A,2.8333333333333335,6,2
B005S69CPK,4.5,6,5
B003XCCYV0,4.375,40,32
B00J8AYQ6C,4.2,5,4
B009M68K5A,4.142857142857143,7,5
B000CC9OJO,3.6,5,3
B007PY653A,4.526315789473684,38,34
B007DCQ33G,3.857142857142857,7,5
B00DZJSAVY,4.107142857142857,28,22
B009EJ92PC,4.606741573033708,89,82
B00A4DMD4E,4.6,10,9
B00IPY0E0Y,4.363636363636363,11,8
B0095VIIKO,3.933333333333333,75,48
B000I4H1J6,3.2,10,6
B00EP3IWG2,4.333333333333333,12,11
B008XY5ANW,4.2,5,4
B0078XKTTY,3.5,6,4
B00H0CV9WE,4.0,10,8
B0068OP30O,5.0,5,5
B007P5DO2Y,3.1666666666666665,6,3
B0075DIAO8,3.7142857142857144,7,4
B005WUH9X4,3.59375,128,75
B0094CX20K,3.8846153846153846,26,17
B007QRX54S,3.652173913043478,23,15
B004OU6XXK,4.8,5,5
B00514GC98,3.6153846153846154,13,8
B009RXWMMU,4.0,6,4
B003OG8G6W,3.8333333333333335,6,4
B008ZTGNRW,4.538461538461538,13,12
B007YT2KVM,4.4,5,4
B007TXYACK,4.111111111111111,9,6
B0018MO078,4.857142857142857,7,7
B004YELD6I,4.181818181818182,11,9
B00GAVCNZI,4.741935483870968,31,30
B005HHTYIK,4.636363636363637,11,10
B00EKW9500,4.0,6,5
B00DM2GLY2,4.8,5,5
B0094CX21E,3.3013698630136985,73,31
B009LIJH7O,3.0,5,1
B005T0DTOU,3.8378378378378377,111,72
B006QY538I,4.083333333333333,12,8
B005MHGBX6,3.75,28,17
B004N861MG,4.4,5,4
B003VOW5WI,3.475,40,19
B00AJDBGME,3.4285714285714284,7,3
B00BQXLF86,2.3,10,1
B008ACETA2,3.9565217391304346,23,17
B00GWXCU84,5.0,6,6
B009RHVT9I,4.222222222222222,9,7
B00AB1FSLO,5.0,7,7
B00362Z8ME,3.6,10,7
B0052YFYFK,4.356756756756757,370,301
B00FORK3R4,3.6470588235294117,17,11
B008PNJDAW,4.222222222222222,18,14
B004BAV76G,4.181818181818182,11,9
B006X7HYWQ,4.285714285714286,7,6
B00EAA5J84,4.666666666666667,6,6
B004WEFLTA,4.0,7,5
B005ZA8RMS,4.377358490566038,53,43
B004LPSDUY,4.0,6,5
B007UOIVAU,3.5714285714285716,7,4
B001BR95PW,4.105263157894737,19,16
B004RDG2NU,3.4,5,3
B00IIFVVVG,4.5,12,10
B0054JE60W,3.8461538461538463,13,9
B008WG7PN4,3.727272727272727,11,7
B009LPVE1Y,4.35,20,17
B0091LF49Q,4.095238095238095,42,33
B00G7UY3EG,4.5,32,28
B00DAPN8SI,2.6875,16,6
B004ZLYBQ4,4.615384615384615,13,12
B00AVLOHJ8,4.047244094488189,127,94
B00FEQ429U,4.384615384615385,26,22
B00FPGQ2OW,4.666666666666667,6,5
B00CKT0RM0,3.761904761904762,21,15
B005LGUE22,4.0,7,6
B00FTLGVLC,3.6666666666666665,9,7
B0081ZDC5Q,4.230769230769231,13,10
B004CW94XG,4.111111111111111,9,6
B009D4LHAG,3.8181818181818183,11,8
B00F2OSLZK,4.111111111111111,9,8
B002LE8CV2,3.0,5,2
B002BXPPBS,4.8,5,5
B007NCH3TO,4.0,5,4
B00BSZFSDU,4.222222222222222,9,8
B007WGFN8E,4.241379310344827,29,24
B00DPIK9DC,3.9166666666666665,12,8
B00EO983DY,4.2,5,4
B009VKSVTC,4.25,40,31
B005R5S14U,4.454545454545454,11,10
B0057K6EVC,3.8333333333333335,6,4
B002LKWYTW,3.769230769230769,13,8
B0097BZN32,3.5,8,4
B00B2M7850,3.5,6,4
B005P2BY5I,4.388888888888889,18,14
B0091CD1PY,4.157894736842105,19,15
B00C5HNMDS,4.166666666666667,6,5
B00J7KM2M8,3.0,5,2
B004TUMGS6,4.0,5,4
B0087FE6NW,4.166666666666667,6,4
B004JH5UWI,3.375,8,5
B001F7VN6M,3.0,8,4
B0073AA78K,4.083333333333333,12,9
B007WUMQEO,4.3,10,9
B00GNJ4120,3.6,5,3
B005QEP104,3.909090909090909,11,7
B000RZFNN2,4.125,8,6
B00BOM4ZZO,3.3333333333333335,18,10
B00COR1RTK,3.5,6,4
B009R6MB96,4.043478260869565,23,17
B008GYZSEA,3.8448275862068964,58,37
B00CMDYX0G,3.888888888888889,9,6
B00G1GIG12,5.0,6,6
B00BBN5MEY,3.6,10,7
B000M92GLK,3.9,10,7
B006H28J26,4.333333333333333,6,5
B009KVK5BY,4.2,5,3
B003XO94ZW,4.375,8,6
B007XCAWRY,4.0,26,18
B00GDQ6DG0,4.470588235294118,17,15
B001I45EGC,4.25,12,10
B0042DO4P8,4.4,10,10
B007G2HIC8,4.714285714285714,7,7
B00I3JKHUS,4.238095238095238,21,17
B009GCTBMG,4.166666666666667,12,10
B006916VMU,4.0,5,4
B00FXSU43W,4.481481481481482,27,24
B00CRNWKF6,4.586206896551724,29,27
B006CX5572,3.5384615384615383,13,8
B001DUAQTQ,4.4,15,12
B0080U6K9C,3.6,5,3
B0089FY58Q,3.6,5,3
B00CLW1P5O,3.2857142857142856,7,3
B004XW1FVO,3.6,5,3
B004F4EGVQ,4.133333333333334,15,12
B007WN1S3G,4.111111111111111,9,6
B00BYGBPVC,4.166666666666667,6,5
B00C1YOH7A,3.857142857142857,7,4
B005CMP1CI,3.3,10,5
B008FV350I,4.3,10,9
B0013SMRPY,3.6666666666666665,6,4
B003UIPTW8,3.8,10,7
B00FQPGAHG,4.216216216216216,74,59
B003NQ7RZY,4.8,5,5
B0042L9IQU,4.333333333333333,6,5
B00BLTCZ70,4.5,10,10
B00CACUZF6,4.25,8,7
B0075PZGTS,4.382352941176471,34,30
B004TEQMQ4,4.181818181818182,11,7
B004MUMHZ0,4.6,5,4
B00JLB60NU,3.111111111111111,9,4
B00CA6BFLK,4.120689655172414,58,41
B005QTWKS0,3.6666666666666665,6,3
B00519BEFA,3.5714285714285716,7,5
B00J2FHXGI,4.916666666666667,12,12
B00CR8ZS28,3.5,6,2
B009A6D44O,4.0,6,4
B000H13M2K,4.642857142857143,28,25
B007VC6SH4,3.7777777777777777,9,6
B00H9OAQIG,3.6,10,6
B0013KSPRG,4.4,5,4
B007DVJWDA,5.0,5,5
B00904P6FQ,3.857142857142857,14,8
B00FOFY1J2,4.2,10,8
B006CXO86Q,3.6,15,10
B00822KA0S,4.0,16,12
B008Z4EQP8,4.75,8,7
B00AR9JEQU,4.0,11,8
B0041V15OO,3.5652173913043477,46,29
B004YTLYLC,3.375,8,5
B009X2UHQI,4.75,8,8
B00EYBGLFO,4.4,5,4
B00AG4138S,4.1875,32,26
B008PXMWIW,4.096153846153846,104,76
B009PL5AIM,4.0,5,4
B00CB56498,4.666666666666667,6,6
B00I3HZMBY,4.714285714285714,7,7
B0099FOUZ8,4.8,5,5
B0093VGUFG,3.52,25,15
B00CJBUDC8,4.777777777777778,9,9
B003QNXPUK,2.875,8,4
B006GUPGMU,4.2,5,4
B005DOTWSY,4.300884955752212,113,93
B00CLCDEMQ,3.5,8,5
B006QP1124,4.357142857142857,14,11
B007FHZVOG,4.833333333333333,6,6
B00860SCLU,3.8,5,4
B008S7PNCC,4.2,5,3
B007KDFXNO,2.6,5,2
B00HUWBD2K,4.1,10,9
B00GNDG9C6,4.166666666666667,6,4
B007ZZQB0Q,3.8333333333333335,6,4
B0042EBELY,4.0588235294117645,17,11
B00ESYO6YK,3.9166666666666665,12,8
B000V6R2OK,4.303030303030303,33,26
B00BUUBCCE,4.638297872340425,94,89
B00CL5C8UC,4.166666666666667,6,5
B00C83SZ86,3.1,10,5
B00713BV48,4.0,7,6
B0089RPK56,4.264705882352941,34,28
B005NI7SMM,4.333333333333333,9,8
B00AAJM81A,4.555555555555555,27,25
B005HBGXR6,4.542857142857143,35,33
B00DD6LCQY,3.5555555555555554,9,6
B00A81H176,4.0,107,80
B00278ZQBQ,3.3636363636363638,11,6
B000FHBEFS,4.857142857142857,7,7
B009NIRHRY,3.6,10,6
B00EZD91YO,4.358974358974359,39,31
B0050XGIRQ,3.8333333333333335,6,4
B005R5TQFS,3.8,5,3
B00A44JSFK,4.559139784946237,93,85
B00EA1XE6M,4.333333333333333,6,5
B009NISHDM,3.0,10,4
B009MX63ES,4.405405405405405,37,31
B004B1WJ8K,3.6666666666666665,18,9
B00FNKAG4W,4.222222222222222,9,6
B00FJ7HA7U,4.545454545454546,11,10
B00AB2L3NA,4.2,5,4
B00F4IXTP6,4.636363636363637,11,10
B001CS2OAS,4.4,5,4
B008P2O89E,3.5,10,5
B003ZZKL88,4.333333333333333,6,5
B005DOG17O,2.2,10,2
B004JK26WW,3.6,10,6
B00AHJMH32,4.166666666666667,6,4
B005LFXBLE,4.590163934426229,61,55
B005VOFN0C,2.4,5,2
B004WX3NQO,4.25,8,7
B005MMIHL0,3.8771929824561404,57,39
B00EY8542I,4.52,25,21
B008M0NS4U,3.5,6,4
B0024V0I0A,4.3125,16,15
B008APGRFY,4.15,40,31
B00DG6OXF8,4.0,15,13
B00BI2M4P8,4.222222222222222,9,6
B00C2JCXHU,4.818181818181818,11,10
B00EXIGS5Q,3.0,5,3
B004L3A7KU,4.461538461538462,13,11
B00B8M4IMK,4.693486590038314,261,246
B007IJ7T5K,3.5,10,6
B00FFEDJTK,3.2,5,2
B005LW1HVI,4.125,8,6
B00828VFT2,3.5714285714285716,7,3
B003V17N7I,3.1333333333333333,15,8
B005EM7ZS4,3.5652173913043477,69,43
B006MWS3BI,3.857142857142857,14,9
B005EVPFZ0,4.545454545454546,44,38
B0067UPRQ4,4.705882352941177,34,31
B00DK0BKOW,3.92,25,18
B0092TQHP2,3.739130434782609,92,59
B0085TWHXQ,3.7777777777777777,9,6
B007Q6PJO8,3.8,10,7
B00KCWE8K4,3.4285714285714284,7,5
B006SPNF1C,4.625,8,8
B00B1UQBGA,4.297297297297297,74,61
B007TV88F2,4.608247422680412,97,89
B009ABEA7E,4.1692307692307695,65,50
B00I6BJ592,4.129032258064516,31,24
B00DIBXHVC,3.875,8,6
B003ZNNC8G,3.260869565217391,23,11
B005508UCA,5.0,5,5
B00CFOLGVG,4.3,10,8
B003WSW62W,3.6666666666666665,9,6
B008I4ZQNG,4.0,5,4
B00AH8U5IM,4.2,5,4
B006M99D88,4.055555555555555,18,13
B0094JDEME,2.5625,16,5
B00B8KZ68C,2.8333333333333335,6,2
B00BW0X892,3.963636363636364,55,39
B007SJOQSS,4.176470588235294,17,13
B00EDB938C,3.814814814814815,108,75
B004JROQO6,3.1666666666666665,6,2
B00EJCTFI8,4.7894736842105265,19,18
B005FSW83E,3.8333333333333335,6,4
B00HWPTLTW,4.333333333333333,6,5
B00ETH7ERM,4.235294117647059,17,16
B00G25UXS6,4.375,8,7
B006WU4CQK,4.28,50,40
B00BY894GI,5.0,6,6
B00D83VVKE,4.0,5,3
B00EU527MA,4.045454545454546,44,32
B009FC3HK4,3.8,10,7
B000EFVGV8,4.4,5,4
B00J0R61I4,4.6923076923076925,13,12
B00EN73M4C,4.428571428571429,7,5
B00COB1YNU,4.0,6,4
B001LRPN0I,4.2,5,4
B0051H9Y2C,4.111111111111111,18,13
B00FJJ38HY,3.920863309352518,139,95
B004CG6JGW,4.0,6,5
B002VZURUU,4.5,6,5
B003XU6HNS,4.416666666666667,12,10
B0069A95W4,4.4,5,4
B001LRPN0S,4.3924050632911396,79,69
B0087GAMUC,4.25,28,22
B008TYS6N2,4.666666666666667,9,9
B00BLFTG44,2.4285714285714284,7,2
B003XU78SG,3.25,8,3
B003RWQC9G,3.875,8,5
B00AWNZSCK,4.625,16,15
B00F00E2F4,3.4,5,3
B0057P5PD0,4.2,5,4
B004B8VMF4,4.0,5,4
B00HYR17JA,4.212765957446808,47,40
B008R3M8V6,4.545454545454546,11,10
B004KW5E8W,4.428571428571429,7,6
B002YGYOBY,4.166666666666667,6,5
B005SGI6FM,4.0,6,4
B0089E7I5O,4.428571428571429,7,5
B005DGX95E,3.857142857142857,7,4
B001BZH2QI,4.342105263157895,38,32
B00BTJVEJW,3.823529411764706,17,11
B0088JRD1E,4.136363636363637,22,17
B0042LBLBU,4.777777777777778,9,9
B007XPPA28,4.833333333333333,6,6
B00A5YNHQK,4.222222222222222,9,7
B009M27MB2,3.9285714285714284,70,53
B005LPGV70,3.6,5,2
B0049MLWHA,4.684210526315789,19,17
B003131S6I,3.2857142857142856,7,3
B000056PYW,3.4,5,2
B00HS5CFYY,4.833333333333333,18,17
B00E92AV2W,4.0,22,15
B00AEQDQ74,3.0,5,1
B00914WGPI,4.6,5,5
B0061JP400,4.833333333333333,6,6
B00GV0RIF8,4.0,7,5
B007OWFJ08,4.285714285714286,7,5
B00CBSYZSM,4.545454545454546,11,9
B009N5OX2E,4.18848167539267,191,149
B00CIZU082,4.375,8,7
B00A2IXV06,4.384615384615385,13,11
B0056AWLQ0,4.375,16,13
B0050OV01O,3.8,5,4
B00604RYXQ,3.909090909090909,11,7
B00D8T9QZU,4.5,6,5
B003XQG7HI,3.6,5,3
B00A0CHAS8,4.2727272727272725,11,9
B007UGOIFK,3.4285714285714284,7,5
B005GL2TSY,4.1,10,7
B00D31NIY8,4.3076923076923075,13,11
B006WC0U0U,4.333333333333333,27,23
B001CSRBXS,4.5,6,5
B005O252GG,4.52,25,23
B008968UAY,3.772727272727273,88,55
B00BMLISLY,3.5714285714285716,7,5
B009M27MBC,4.09375,32,25
B007Z0VXUO,4.333333333333333,18,14
B00APJG6Y0,4.0,7,6
B00DSGXM3K,5.0,5,5
B004YKZPSY,3.0,6,3
9985039998,3.7142857142857144,7,4
B00CERMREO,3.857142857142857,28,19
B00DAGJ8PO,3.6666666666666665,6,4
B007USRGI4,4.6,5,5
B00G0KD3OO,4.2,5,4
B00C856X6U,3.2857142857142856,7,4
B004FSE4L4,3.2,5,2
B00GLG2D4I,4.0,8,7
B00CBWWWB0,4.333333333333333,15,13
B003XOUM12,4.310344827586207,29,25
B00CTM5L0Q,3.263157894736842,19,8
B002DBI5YM,4.5,8,8
B009OXSLIC,3.5,6,4
B00IZGOKOS,4.6,10,8
B006VDPDHU,2.533333333333333,15,3
B0094AHQ6S,4.023809523809524,42,29
B00BMQ56QE,5.0,5,5
B00H8J5ISA,4.833333333333333,18,18
B003ZNNCJU,3.9655172413793105,29,19
B003086DBY,4.428571428571429,7,6
B008ATN6IG,3.857142857142857,35,24
B006ACT1HA,4.333333333333333,6,5
B005VOFEKQ,3.6923076923076925,39,23
B005G4J1DW,3.5714285714285716,7,5
B00BSG8KKC,3.3333333333333335,12,6
B003NQ2GSW,4.454545454545454,11,10
B006X63GQK,4.0,6,4
B005XQSN9G,4.2727272727272725,33,28
B000VAPXBA,3.8333333333333335,6,3
B00E084XRO,4.6,5,4
B007PKF02G,4.2,5,4
B00H4PCVQ0,3.142857142857143,7,3
B00CXF1360,4.208333333333333,48,37
B00DKLEF02,3.857142857142857,7,5
B008YJ96W2,3.375,8,3
B00400VOJ2,3.4909090909090907,55,31
B0054ERLD6,3.4,5,2
B007EW9ISM,3.769230769230769,13,9
B00362X4CU,4.8,5,5
B00FFT0J98,4.0,7,5
B0054U58OY,4.3,20,17
B00DWKK6PE,4.857142857142857,63,62
B007JYYF7E,3.7037037037037037,27,18
B00AI6BFYQ,3.8461538461538463,13,9
B0095NKUN0,3.9,10,7
B00HUW9NYK,4.0,7,5
B004TBY6YW,3.5714285714285716,21,12
B00B42K5BM,4.363636363636363,11,11
B004JBLCH6,4.0,8,6
B00ET5J6FW,4.571428571428571,7,6
B00F2SKPIM,4.45945945945946,37,32
B00BOEOHKK,3.5,6,4
B00F7CQHC6,4.365853658536586,41,37
B008TOW3MC,3.5,10,5
B0052T6GYS,3.789473684210526,19,11
B002OKLUGW,4.045045045045045,111,85
B0080CXR6O,2.6,5,1
B00DD6I6IG,4.166666666666667,12,9
B0036VO7OK,4.444444444444445,36,33
B00DM2XN1G,4.428571428571429,7,6
6073894996,3.891891891891892,37,28
B0014KLFN6,4.166666666666667,6,5
B00CQ27UNU,3.8,5,3
B00GH5S1NK,4.512195121951219,41,37
B00DPIKL5S,4.4,25,21
B005DQF8NU,4.090909090909091,11,9
B006LVZDQS,4.769230769230769,13,13
